Fold,Feature,Packet,Importance
2,packet_dir,1,0.004690205919128794
2,TCP_win_size,1,0.04423468223615589
2,L4_payload,2,0.11641762864025999
2,iat_micros,2,0.10604021944484796
2,packet_dir,2,0.023779154329795327
2,TCP_win_size,2,0.2273140976705551
2,L4_payload,3,0.0749915193572129
2,iat_micros,3,0.03647924275018692
2,packet_dir,3,0.012800970788882735
2,TCP_win_size,3,0.10906054969649838
2,L4_payload,4,0.11986478239863634
2,iat_micros,4,0.042693105153944415
2,packet_dir,4,0.008841999562338556
2,TCP_win_size,4,0.14885184377733782
2,L4_payload,5,0.08169583300922305
2,iat_micros,5,0.0032573878421979967
2,packet_dir,5,0.019361010710833654
2,TCP_win_size,5,0.10091017098180888
2,L4_payload,6,0.05401762653136919
2,iat_micros,6,0.006284124757865893
2,packet_dir,6,0.007129260103155833
2,TCP_win_size,6,0.005370706930834207
2,L4_payload,7,0.02984141244494151
2,iat_micros,7,0.027045829072864888
2,packet_dir,7,0.006061866475285321
2,TCP_win_size,7,0.03644189361897766
2,L4_payload,8,0.028669178428663948
2,iat_micros,8,0.028310337189181533
2,packet_dir,8,0.00418421128404509
2,TCP_win_size,8,-0.002034601586585021
2,L4_payload,9,0.030524393186976806
2,iat_micros,9,0.01712522570514735
2,packet_dir,9,0.006166697799135175
2,TCP_win_size,9,0.05710717573810608
2,L4_payload,10,0.019344311325845225
2,iat_micros,10,-0.06234213757354619
2,packet_dir,10,0.004560318471855749
2,TCP_win_size,10,0.054446966219084826
2,L4_payload,11,0.01636309490834743
2,iat_micros,11,0.01323783278568659
2,packet_dir,11,0.005871692520234018
2,TCP_win_size,11,0.023976614335258866
2,L4_payload,12,0.007173476810350538
2,iat_micros,12,0.012576770241567368
2,packet_dir,12,0.0040112144741733715
2,TCP_win_size,12,0.017342471692335052
2,L4_payload,13,0.007288154449714691
2,iat_micros,13,0.007860498819117009
2,packet_dir,13,0.00212543141118789
2,TCP_win_size,13,0.015355770915340116
2,L4_payload,14,0.008674785187885007
2,iat_micros,14,-0.03452932415286039
2,packet_dir,14,0.0016796410622331962
2,TCP_win_size,14,0.012967773520118
2,L4_payload,15,0.007441965668754249
2,iat_micros,15,0.005960045671194406
2,packet_dir,15,0.0032929300267381246
2,TCP_win_size,15,0.012757870948798539
2,L4_payload,16,0.006865979141213949
2,iat_micros,16,0.004121764954533201
2,packet_dir,16,0.0017125543690839498
